ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15
1774903398.000000000,93297719.000000000,0.996326226,-0.077725056,0.035687727,0.000000000,-0.078032741,-0.996914348,0.007309029,0.000000000,0.035010187,-0.010067183,-0.999336249,0.000000000,0.597589009,-0.051752462,0.005081058,1.000000000
1774903398.000000000,128810644.000000000,0.996208254,-0.079208475,0.035719435,0.000000000,-0.079499572,-0.996802036,0.006801931,0.000000000,0.035067111,-0.009616005,-0.999338696,0.000000000,0.597593834,-0.051947160,0.005105305,1.000000000
1774903398.000000000,161292076.000000000,0.996127219,-0.080210675,0.035742957,0.000000000,-0.080493077,-0.996724114,0.006530810,0.000000000,0.035102702,-0.009382758,-0.999339664,0.000000000,0.597585200,-0.052179673,0.005120315,1.000000000
1774903398.000000000,195327043.000000000,0.996063093,-0.080994304,0.035762905,0.000000000,-0.081274334,-0.996661275,0.006444633,0.000000000,0.035122200,-0.009326047,-0.999339510,0.000000000,0.597561402,-0.052477794,0.005157939,1.000000000
1774903398.000000000,229288339.000000000,0.996004660,-0.081717276,0.035745652,0.000000000,-0.081998004,-0.996601919,0.006456727,0.000000000,0.035097235,-0.009362183,-0.999340049,0.000000000,0.597515762,-0.052899696,0.005139546,1.000000000
1774903398.000000000,263571977.000000000,0.995952997,-0.082340196,0.035755662,0.000000000,-0.082623067,-0.996549983,0.006504430,0.000000000,0.035097404,-0.009432530,-0.999339382,0.000000000,0.597486449,-0.053280543,0.005140691,1.000000000
1774903398.000000000,297264575.000000000,0.995913952,-0.082812897,0.035751507,0.000000000,-0.083098181,-0.996510072,0.006566216,0.000000000,0.035083645,-0.009510454,-0.999339126,0.000000000,0.597457119,-0.053585421,0.005139572,1.000000000
1774903398.000000000,331273317.000000000,0.995885143,-0.083164771,0.035737233,0.000000000,-0.083453454,-0.996479754,0.006660948,0.000000000,0.035058148,-0.009616120,-0.999339010,0.000000000,0.597431579,-0.053823612,0.005133579,1.000000000
1774903398.000000000,365397691.000000000,0.995869003,-0.083359024,0.035734424,0.000000000,-0.083651747,-0.996462368,0.006773623,0.000000000,0.035044040,-0.009735076,-0.999338353,0.000000000,0.597416594,-0.053977921,0.005129982,1.000000000
1774903398.000000000,399607658.000000000,0.995859584,-0.083470729,0.035736155,0.000000000,-0.083765622,-0.996452395,0.006833118,0.000000000,0.035039686,-0.009798476,-0.999337886,0.000000000,0.597410549,-0.054057257,0.005128278,1.000000000
1774903398.000000000,434289216.000000000,0.995855330,-0.083520609,0.035738168,0.000000000,-0.083816655,-0.996447887,0.006864611,0.000000000,0.035038560,-0.009831802,-0.999337598,0.000000000,0.597408198,-0.054094644,0.005128905,1.000000000
1774903398.000000000,467596769.000000000,0.995854675,-0.083528579,0.035737794,0.000000000,-0.083824579,-0.996447230,0.006863261,0.000000000,0.035038222,-0.009830706,-0.999337621,0.000000000,0.597408180,-0.054096514,0.005128844,1.000000000
1774903398.000000000,501037120.000000000,0.995854231,-0.083532954,0.035739935,0.000000000,-0.083828950,-0.996446868,0.006862462,0.000000000,0.035040380,-0.009830243,-0.999337550,0.000000000,0.597409132,-0.054097133,0.005128777,1.000000000
1774903398.000000000,535173416.000000000,0.995853019,-0.083548247,0.035737957,0.000000000,-0.083844360,-0.996445546,0.006866101,0.000000000,0.035037952,-0.009834243,-0.999337595,0.000000000,0.597407358,-0.054103088,0.005127787,1.000000000
1774903398.000000000,569425582.000000000,0.995853504,-0.083544410,0.035733425,0.000000000,-0.083840313,-0.996445919,0.006861434,0.000000000,0.035033865,-0.009829073,-0.999337790,0.000000000,0.597406692,-0.054099584,0.005125927,1.000000000
1774903398.000000000,603179693.000000000,0.995852424,-0.083554924,0.035738936,0.000000000,-0.083850863,-0.996445036,0.006860771,0.000000000,0.035039309,-0.009829245,-0.999337597,0.000000000,0.597408370,-0.054099375,0.005127453,1.000000000
1774903398.000000000,637369632.000000000,0.995852986,-0.083551188,0.035732009,0.000000000,-0.083847074,-0.996445351,0.006861246,0.000000000,0.035032404,-0.009829006,-0.999337841,0.000000000,0.597404863,-0.054099780,0.005124564,1.000000000
1774903398.000000000,672525644.000000000,0.995851725,-0.083563517,0.035738312,0.000000000,-0.083859299,-0.996444357,0.006856309,0.000000000,0.035038976,-0.009825046,-0.999337650,0.000000000,0.597407647,-0.054098353,0.005126254,1.000000000
1774903398.000000000,705398559.000000000,0.995850877,-0.083574120,0.035737159,0.000000000,-0.083870015,-0.996443432,0.006859649,0.000000000,0.035037443,-0.009828652,-0.999337668,0.000000000,0.597406453,-0.054104027,0.005126235,1.000000000
1774903398.000000000,739519596.000000000,0.995850274,-0.083579848,0.035740563,0.000000000,-0.083875690,-0.996442972,0.006857099,0.000000000,0.035040992,-0.009826597,-0.999337564,0.000000000,0.597407814,-0.054104852,0.005127966,1.000000000
1774903398.000000000,773333787.000000000,0.995849907,-0.083584740,0.035739340,0.000000000,-0.083880579,-0.996442559,0.006857282,0.000000000,0.035039710,-0.009826849,-0.999337606,0.000000000,0.597407776,-0.054104062,0.005127906,1.000000000
1774903398.000000000,808120727.000000000,0.995849909,-0.083584426,0.035740029,0.000000000,-0.083880339,-0.996442566,0.006859208,0.000000000,0.035040237,-0.009828817,-0.999337569,0.000000000,0.597407835,-0.054105133,0.005127894,1.000000000
1774903398.000000000,841500043.000000000,0.995849015,-0.083595860,0.035738204,0.000000000,-0.083891810,-0.996441591,0.006860594,0.000000000,0.035038190,-0.009830447,-0.999337624,0.000000000,0.597406239,-0.054111610,0.005127085,1.000000000
1774903398.000000000,875468730.000000000,0.995849070,-0.083595191,0.035738235,0.000000000,-0.083891101,-0.996441658,0.006859437,0.000000000,0.035038324,-0.009829273,-0.999337631,0.000000000,0.597406493,-0.054108048,0.005127100,1.000000000
1774903398.000000000,909461736.000000000,0.995848666,-0.083598312,0.035742194,0.000000000,-0.083894207,-0.996441408,0.006857856,0.000000000,0.035042371,-0.009828139,-0.999337500,0.000000000,0.597407219,-0.054108278,0.005127343,1.000000000
1774903398.000000000,943483352.000000000,0.995847666,-0.083607733,0.035748001,0.000000000,-0.083903693,-0.996440609,0.006857893,0.000000000,0.035048062,-0.009828995,-0.999337293,0.000000000,0.597410199,-0.054110888,0.005129670,1.000000000
1774903398.000000000,977937698.000000000,0.995846582,-0.083620653,0.035747988,0.000000000,-0.083916620,-0.996439520,0.006857906,0.000000000,0.035047920,-0.009829462,-0.999337293,0.000000000,0.597409866,-0.054114311,0.005129899,1.000000000
1774903399.000000000,11345386.000000000,0.995846717,-0.083620198,0.035745278,0.000000000,-0.083916095,-0.996439573,0.006856669,0.000000000,0.035045328,-0.009827985,-0.999337398,0.000000000,0.597409173,-0.054113432,0.005128056,1.000000000
1774903399.000000000,45387744.000000000,0.995846930,-0.083617836,0.035744867,0.000000000,-0.083913714,-0.996439776,0.006856273,0.000000000,0.035044975,-0.009827472,-0.999337416,0.000000000,0.597408574,-0.054113736,0.005127674,1.000000000
1774903399.000000000,78944206.000000000,0.995846456,-0.083621603,0.035749274,0.000000000,-0.083917477,-0.996439469,0.006854861,0.000000000,0.035049448,-0.009826567,-0.999337268,0.000000000,0.597409558,-0.054113316,0.005128903,1.000000000
1774903399.000000000,113235712.000000000,0.995845603,-0.083631633,0.035749578,0.000000000,-0.083927562,-0.996438610,0.006856178,0.000000000,0.035049541,-0.009828259,-0.999337248,0.000000000,0.597409485,-0.054116370,0.005129586,1.000000000
1774903399.000000000,147420883.000000000,0.995845435,-0.083634811,0.035746815,0.000000000,-0.083930701,-0.996438348,0.006855808,0.000000000,0.035046788,-0.009827769,-0.999337349,0.000000000,0.597408259,-0.054119179,0.005127466,1.000000000
1774903399.000000000,181480884.000000000,0.995844999,-0.083641470,0.035743370,0.000000000,-0.083937257,-0.996437811,0.006853694,0.000000000,0.035043467,-0.009825606,-0.999337487,0.000000000,0.597406355,-0.054116846,0.005126915,1.000000000
1774903399.000000000,217621326.000000000,0.995844582,-0.083642936,0.035751566,0.000000000,-0.083938823,-0.996437675,0.006854225,0.000000000,0.035051575,-0.009826876,-0.999337190,0.000000000,0.597409854,-0.054121033,0.005129910,1.000000000
1774903399.000000000,251467466.000000000,0.995845220,-0.083638971,0.035743066,0.000000000,-0.083934737,-0.996438026,0.006853234,0.000000000,0.035043228,-0.009825034,-0.999337501,0.000000000,0.597406797,-0.054116686,0.005126303,1.000000000
1774903399.000000000,285524368.000000000,0.995844321,-0.083648692,0.035745370,0.000000000,-0.083944394,-0.996437231,0.006850602,0.000000000,0.035045648,-0.009822946,-0.999337437,0.000000000,0.597408286,-0.054118858,0.005127500,1.000000000
1774903399.000000000,319589853.000000000,0.995843880,-0.083653960,0.035745343,0.000000000,-0.083949756,-0.996436761,0.006853205,0.000000000,0.035045351,-0.009825724,-0.999337420,0.000000000,0.597407547,-0.054123582,0.005126412,1.000000000
1774903399.000000000,353263616.000000000,0.995843193,-0.083658751,0.035753251,0.000000000,-0.083954608,-0.996436356,0.006852627,0.000000000,0.035053232,-0.009825981,-0.999337141,0.000000000,0.597409594,-0.054124211,0.005129219,1.000000000
1774903399.000000000,387152194.000000000,0.995842831,-0.083665636,0.035747229,0.000000000,-0.083961494,-0.996435765,0.006854225,0.000000000,0.035047029,-0.009827311,-0.999337345,0.000000000,0.597406341,-0.054125629,0.005126947,1.000000000
1774903399.000000000,421658277.000000000,0.995842271,-0.083669910,0.035752830,0.000000000,-0.083965700,-0.996435435,0.006850652,0.000000000,0.035052868,-0.009824370,-0.999337169,0.000000000,0.597408711,-0.054125749,0.005129035,1.000000000
1774903399.000000000,455806016.000000000,0.995841656,-0.083679439,0.035747657,0.000000000,-0.083975254,-0.996434616,0.006852648,0.000000000,0.035047452,-0.009826260,-0.999337341,0.000000000,0.597406758,-0.054128598,0.005126537,1.000000000
1774903399.000000000,489263772.000000000,0.995841210,-0.083683446,0.035750686,0.000000000,-0.083979208,-0.996434300,0.006850232,0.000000000,0.035050633,-0.009824247,-0.999337249,0.000000000,0.597408085,-0.054125744,0.005127913,1.000000000
1774903399.000000000,523465871.000000000,0.995840966,-0.083686068,0.035751366,0.000000000,-0.083981900,-0.996434061,0.006852003,0.000000000,0.035051137,-0.009826162,-0.999337213,0.000000000,0.597408227,-0.054128463,0.005128097,1.000000000
1774903399.000000000,557349205.000000000,0.995840209,-0.083695664,0.035749969,0.000000000,-0.083991405,-0.996433276,0.006849614,0.000000000,0.035049850,-0.009824001,-0.999337279,0.000000000,0.597408077,-0.054129921,0.005127436,1.000000000
1774903399.000000000,593739748.000000000,0.995840743,-0.083692106,0.035743422,0.000000000,-0.083987906,-0.996433546,0.006853191,0.000000000,0.035043062,-0.009826891,-0.999337489,0.000000000,0.597404283,-0.054132590,0.005125705,1.000000000
1774903399.000000000,625226736.000000000,0.995840424,-0.083693550,0.035748944,0.000000000,-0.083989345,-0.996433437,0.006851478,0.000000000,0.035048693,-0.009825698,-0.999337303,0.000000000,0.597407034,-0.054131978,0.005128136,1.000000000
1774903399.000000000,659466981.000000000,0.995840317,-0.083692495,0.035754377,0.000000000,-0.083988371,-0.996433513,0.006852286,0.000000000,0.035054049,-0.009826924,-0.999337103,0.000000000,0.597408606,-0.054132639,0.005129121,1.000000000
1774903399.000000000,693243503.000000000,0.995840090,-0.083696932,0.035750315,0.000000000,-0.083992737,-0.996433152,0.006851321,0.000000000,0.035050039,-0.009825776,-0.999337255,0.000000000,0.597406959,-0.054132870,0.005126478,1.000000000
1774903399.000000000,728716611.000000000,0.995839256,-0.083705228,0.035754139,0.000000000,-0.084001149,-0.996432428,0.006853413,0.000000000,0.035053592,-0.009828476,-0.999337104,0.000000000,0.597408616,-0.054136508,0.005127797,1.000000000
1774903399.000000000,761316537.000000000,0.995839164,-0.083706501,0.035753722,0.000000000,-0.084002360,-0.996432338,0.006851752,0.000000000,0.035053303,-0.009826829,-0.999337130,0.000000000,0.597407794,-0.054135651,0.005127070,1.000000000
1774903399.000000000,796206474.000000000,0.995838967,-0.083708384,0.035754785,0.000000000,-0.084004313,-0.996432162,0.006853421,0.000000000,0.035054204,-0.009828649,-0.999337080,0.000000000,0.597408975,-0.054136736,0.005128647,1.000000000
1774903399.000000000,829726219.000000000,0.995837881,-0.083720055,0.035757704,0.000000000,-0.084016088,-0.996431156,0.006855344,0.000000000,0.035056835,-0.009831223,-0.999336963,0.000000000,0.597409418,-0.054140428,0.005129634,1.000000000
1774903399.000000000,863481998.000000000,0.995838383,-0.083716472,0.035752125,0.000000000,-0.084012377,-0.996431483,0.006853318,0.000000000,0.035051482,-0.009828607,-0.999337176,0.000000000,0.597407745,-0.054140686,0.005127250,1.000000000
1774903399.000000000,897360324.000000000,0.995838422,-0.083715197,0.035754025,0.000000000,-0.084011173,-0.996431573,0.006854854,0.000000000,0.035053258,-0.009830254,-0.999337098,0.000000000,0.597407704,-0.054140742,0.005127807,1.000000000
1774903399.000000000,931979417.000000000,0.995838289,-0.083716497,0.035754668,0.000000000,-0.084012462,-0.996431469,0.006854324,0.000000000,0.035053931,-0.009829825,-0.999337078,0.000000000,0.597407872,-0.054139706,0.005129345,1.000000000
1774903399.000000000,965436697.000000000,0.995837976,-0.083720403,0.035754244,0.000000000,-0.084016354,-0.996431142,0.006854005,0.000000000,0.035053497,-0.009829609,-0.999337096,0.000000000,0.597407658,-0.054140938,0.005128550,1.000000000
1774903399.000000000,999377250.000000000,0.995837381,-0.083727313,0.035754646,0.000000000,-0.084023348,-0.996430538,0.006856165,0.000000000,0.035053648,-0.009832040,-0.999337067,0.000000000,0.597407952,-0.054144047,0.005128780,1.000000000
1774903400.000000000,33247947.000000000,0.995836748,-0.083733859,0.035756938,0.000000000,-0.084029890,-0.996429992,0.006855268,0.000000000,0.035055942,-0.009831569,-0.999336991,0.000000000,0.597408857,-0.054146234,0.005129780,1.000000000
1774903400.000000000,66989421.000000000,0.995836882,-0.083733996,0.035752892,0.000000000,-0.084029958,-0.996429992,0.006854435,0.000000000,0.035051979,-0.009830403,-0.999337141,0.000000000,0.597406966,-0.054145235,0.005127522,1.000000000
1774903400.000000000,102975130.000000000,0.995837036,-0.083730780,0.035756147,0.000000000,-0.084026779,-0.996430259,0.006854631,0.000000000,0.035055238,-0.009830759,-0.999337023,0.000000000,0.597407778,-0.054143775,0.005128548,1.000000000
1774903400.000000000,137415647.000000000,0.995836469,-0.083739366,0.035751808,0.000000000,-0.084035335,-0.996429536,0.006854846,0.000000000,0.035050812,-0.009830911,-0.999337177,0.000000000,0.597406915,-0.054145984,0.005125392,1.000000000
1774903400.000000000,171368122.000000000,0.995836274,-0.083740187,0.035755337,0.000000000,-0.084036147,-0.996429476,0.006853587,0.000000000,0.035054426,-0.009829980,-0.999337060,0.000000000,0.597407663,-0.054145245,0.005127300,1.000000000
1774903400.000000000,205507516.000000000,0.995835970,-0.083742330,0.035758785,0.000000000,-0.084038471,-0.996429252,0.006857742,0.000000000,0.035057491,-0.009834489,-0.999336908,0.000000000,0.597408354,-0.054149920,0.005128306,1.000000000
1774903400.000000000,239294290.000000000,0.995835557,-0.083747433,0.035758313,0.000000000,-0.084043510,-0.996428839,0.006855963,0.000000000,0.035057120,-0.009832855,-0.999336937,0.000000000,0.597407706,-0.054150827,0.005128647,1.000000000
1774903400.000000000,273214817.000000000,0.995835766,-0.083742962,0.035762976,0.000000000,-0.084039111,-0.996429204,0.006856802,0.000000000,0.035061740,-0.009833926,-0.999336764,0.000000000,0.597410519,-0.054147361,0.005130179,1.000000000
1774903400.000000000,308758258.000000000,0.995835545,-0.083747443,0.035758623,0.000000000,-0.084043490,-0.996428847,0.006855032,0.000000000,0.035057507,-0.009831954,-0.999336932,0.000000000,0.597408531,-0.054150773,0.005128517,1.000000000
1774903400.000000000,341614007.000000000,0.995835545,-0.083747861,0.035757662,0.000000000,-0.084043983,-0.996428789,0.006857419,0.000000000,0.035056344,-0.009834267,-0.999336950,0.000000000,0.597407528,-0.054149796,0.005128377,1.000000000
1774903400.000000000,375176668.000000000,0.995835499,-0.083747253,0.035760374,0.000000000,-0.084043396,-0.996428840,0.006857260,0.000000000,0.035059066,-0.009834315,-0.999336854,0.000000000,0.597408373,-0.054151355,0.005129063,1.000000000
1774903400.000000000,409254074.000000000,0.995835465,-0.083751808,0.035750629,0.000000000,-0.084047819,-0.996428474,0.006856165,0.000000000,0.035049403,-0.009832564,-0.999337210,0.000000000,0.597404473,-0.054152963,0.005124465,1.000000000
1774903400.000000000,443399190.000000000,0.995834893,-0.083754454,0.035760378,0.000000000,-0.084050525,-0.996428253,0.006855110,0.000000000,0.035059180,-0.009832426,-0.999336869,0.000000000,0.597408607,-0.054151104,0.005129930,1.000000000
1774903400.000000000,478048563.000000000,0.995833969,-0.083763924,0.035763926,0.000000000,-0.084060109,-0.996427430,0.006857204,0.000000000,0.035062445,-0.009835146,-0.999336727,0.000000000,0.597409616,-0.054156768,0.005131061,1.000000000
1774903400.000000000,510997772.000000000,0.995834586,-0.083757488,0.035761801,0.000000000,-0.084053602,-0.996427988,0.006855880,0.000000000,0.035060503,-0.009833420,-0.999336813,0.000000000,0.597408998,-0.054153594,0.005130673,1.000000000
