ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15
1774902492.000000000,813482761.000000000,0.986353480,-0.152514077,0.061862883,0.000000000,-0.154935931,-0.987243187,0.036421060,0.000000000,0.055520054,-0.045509699,-0.997419867,0.000000000,0.469188844,-0.036427331,0.308153878,1.000000000
1774902492.000000000,846835136.000000000,0.986599085,-0.151184987,0.061205322,0.000000000,-0.153495154,-0.987520975,0.034961537,0.000000000,0.055156942,-0.043888586,-0.997512658,0.000000000,0.478212312,-0.037738152,0.307130976,1.000000000
1774902492.000000000,881484031.000000000,0.986860409,-0.149780298,0.060441230,0.000000000,-0.151985542,-0.987798949,0.033680544,0.000000000,0.054660154,-0.042425005,-0.997603321,0.000000000,0.487277885,-0.039128188,0.305780554,1.000000000
1774902492.000000000,915676116.000000000,0.987105509,-0.148601767,0.059337804,0.000000000,-0.150687279,-0.988042390,0.032346968,0.000000000,0.053822485,-0.040872109,-0.997713692,0.000000000,0.496266661,-0.040495225,0.304045823,1.000000000
1774902492.000000000,949314355.000000000,0.987334482,-0.147485411,0.058304562,0.000000000,-0.149478378,-0.988255971,0.031418092,0.000000000,0.052987142,-0.039736202,-0.997804288,0.000000000,0.505205394,-0.041900964,0.302017518,1.000000000
1774902492.000000000,983767986.000000000,0.987519776,-0.146624858,0.057328780,0.000000000,-0.148528137,-0.988429255,0.030458938,0.000000000,0.052200411,-0.038594484,-0.997890567,0.000000000,0.514066952,-0.043293687,0.299723400,1.000000000
1774902493.000000000,17082691.000000000,0.987701412,-0.145522838,0.057006771,0.000000000,-0.147387982,-0.988614401,0.029984940,0.000000000,0.051995222,-0.038019013,-0.997923370,0.000000000,0.522958726,-0.044891748,0.297209754,1.000000000
1774902493.000000000,51370143.000000000,0.987853406,-0.144624372,0.056658501,0.000000000,-0.146452859,-0.988766474,0.029549411,0.000000000,0.051749458,-0.037489008,-0.997956195,0.000000000,0.531723611,-0.046492435,0.294412232,1.000000000
1774902493.000000000,85186719.000000000,0.988041376,-0.143715164,0.055686059,0.000000000,-0.145463209,-0.988937479,0.028703021,0.000000000,0.050945952,-0.036460747,-0.998035633,0.000000000,0.540285095,-0.047971246,0.291205014,1.000000000
1774902493.000000000,119119882.000000000,0.988223122,-0.142724990,0.055003507,0.000000000,-0.144380832,-0.989133373,0.027387811,0.000000000,0.050497852,-0.035007394,-0.998110439,0.000000000,0.548809202,-0.049371163,0.287800801,1.000000000
1774902493.000000000,153121709.000000000,0.988408721,-0.141804669,0.054040573,0.000000000,-0.143349779,-0.989324514,0.025857180,0.000000000,0.049797954,-0.033304807,-0.998203864,0.000000000,0.557157378,-0.050697017,0.284160254,1.000000000
1774902493.000000000,187118291.000000000,0.988540484,-0.141147276,0.053347021,0.000000000,-0.142612281,-0.989460325,0.024713342,0.000000000,0.049297489,-0.032038696,-0.998270144,0.000000000,0.565363497,-0.052066901,0.280369733,1.000000000
1774902493.000000000,221135616.000000000,0.988696778,-0.140250406,0.052813359,0.000000000,-0.141653643,-0.989619981,0.023817768,0.000000000,0.048925645,-0.031030352,-0.998320289,0.000000000,0.573383121,-0.053380603,0.276396558,1.000000000
1774902493.000000000,255848169.000000000,0.988786833,-0.139736144,0.052489582,0.000000000,-0.141088875,-0.989720043,0.022998085,0.000000000,0.048737266,-0.030146480,-0.998356584,0.000000000,0.581223952,-0.054675760,0.272329705,1.000000000
1774902493.000000000,289251565.000000000,0.988868259,-0.139390829,0.051870126,0.000000000,-0.140705426,-0.989783762,0.022601660,0.000000000,0.048190672,-0.029649043,-0.998398013,0.000000000,0.588781111,-0.055984085,0.268113517,1.000000000
1774902493.000000000,323303699.000000000,0.988960797,-0.138928342,0.051343984,0.000000000,-0.140245707,-0.989839932,0.022995599,0.000000000,0.047628503,-0.029943095,-0.998416214,0.000000000,0.596068108,-0.057381851,0.263858626,1.000000000
