ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_d_0,O_T_EE_d_1,O_T_EE_d_2,O_T_EE_d_3,O_T_EE_d_4,O_T_EE_d_5,O_T_EE_d_6,O_T_EE_d_7,O_T_EE_d_8,O_T_EE_d_9,O_T_EE_d_10,O_T_EE_d_11,O_T_EE_d_12,O_T_EE_d_13,O_T_EE_d_14,O_T_EE_d_15,F_ext_x,F_ext_y,F_ext_z,F_ext_wx,F_ext_wy,F_ext_wz
1774926893.000000000,65516948.000000000,0.989178660,-0.146640312,0.001715883,0.000000000,-0.146202900,-0.987006335,-0.066512801,0.000000000,0.011447265,0.065543438,-0.997784054,0.000000000,0.496090358,0.059554938,0.213556579,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,0.368733866,0.337834448,-1.014677311,0.095244655,0.076580230,0.009184484
1774926893.000000000,99047660.000000000,0.989020957,-0.147637264,0.004640250,0.000000000,-0.147000310,-0.986858271,-0.066950795,0.000000000,0.014463980,0.065534883,-0.997745445,0.000000000,0.497146337,0.058929652,0.214333518,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,0.368733866,0.337834448,-1.014677311,0.095244655,0.076580230,0.009184484
1774926893.000000000,133805036.000000000,0.988832566,-0.148757999,0.007871493,0.000000000,-0.147897654,-0.986685984,-0.067511480,0.000000000,0.017809907,0.065594638,-0.997687401,0.000000000,0.498434693,0.058203792,0.215350780,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,1.335032178,0.183385112,-1.248050831,0.055743401,-0.088252982,-0.047351545
1774926893.000000000,167413473.000000000,0.988640490,-0.149789781,0.011564999,0.000000000,-0.148670830,-0.986521658,-0.068211063,0.000000000,0.021626859,0.065718106,-0.997603834,0.000000000,0.500052415,0.057348836,0.216691611,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,1.335032178,0.183385112,-1.248050831,0.055743401,-0.088252982,-0.047351545
1774926893.000000000,201305627.000000000,0.988398748,-0.150987566,0.015856133,0.000000000,-0.149564848,-0.986331555,-0.069001208,0.000000000,0.026058231,0.065830455,-0.997490511,0.000000000,0.502001395,0.056291720,0.218370438,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,1.618048210,0.300145105,-1.440693364,0.040781534,-0.127008525,-0.090645314
1774926893.000000000,237981557.000000000,0.988156463,-0.151973135,0.020777796,0.000000000,-0.150194729,-0.986164735,-0.070010047,0.000000000,0.031130576,0.066061437,-0.997329822,0.000000000,0.504288169,0.055088775,0.220326021,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,1.618048210,0.300145105,-1.440693364,0.040781534,-0.127008525,-0.090645314
1774926893.000000000,272050619.000000000,0.987775748,-0.153415751,0.027265835,0.000000000,-0.151148244,-0.985903857,-0.071613832,0.000000000,0.037868911,0.066618506,-0.997059637,0.000000000,0.507521122,0.053545959,0.223045124,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,2.260222883,0.628736570,-1.396120099,0.054819686,-0.272071876,-0.135230305
1774926893.000000000,305167913.000000000,0.987398155,-0.154510230,0.033944343,0.000000000,-0.151718958,-0.985685051,-0.073396764,0.000000000,0.044799845,0.067323125,-0.996724922,0.000000000,0.510975464,0.051902506,0.225848109,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,2.260222883,0.628736570,-1.396120099,0.054819686,-0.272071876,-0.135230305
1774926893.000000000,339952230.000000000,0.987048125,-0.154992173,0.041160335,0.000000000,-0.151610383,-0.985547100,-0.075445025,0.000000000,0.052259843,0.068228850,-0.996300022,0.000000000,0.514934527,0.050056939,0.228822673,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,3.225207735,0.963706491,-1.933762493,0.025913288,-0.454106401,-0.133720149
1774926893.000000000,373320102.000000000,0.986696585,-0.155079714,0.048588861,0.000000000,-0.151047801,-0.985444154,-0.077878929,0.000000000,0.059960206,0.069504971,-0.995778004,0.000000000,0.519413579,0.048046805,0.231990490,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,3.225207735,0.963706491,-1.933762493,0.025913288,-0.454106401,-0.133720149
1774926893.000000000,407539129.000000000,0.986281801,-0.154981311,0.056654650,0.000000000,-0.150196244,-0.985344290,-0.080737017,0.000000000,0.068338380,0.071121504,-0.995123911,0.000000000,0.524538315,0.045844710,0.235195490,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,4.062208657,1.124382821,-2.507661346,-0.029351434,-0.567181564,-0.106388828
1774926893.000000000,441252470.000000000,0.985777507,-0.154962340,0.064885494,0.000000000,-0.149336271,-0.985195101,-0.084083523,0.000000000,0.076956132,0.073199297,-0.994343812,0.000000000,0.530347480,0.043455334,0.238587502,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,6.752790264,0.736807182,-1.128654586,-0.264906510,-0.883947673,-0.070420158
1774926893.000000000,475025892.000000000,0.985217728,-0.155226855,0.072328406,0.000000000,-0.148759658,-0.984977883,-0.087577853,0.000000000,0.084837949,0.075525159,-0.993528295,0.000000000,0.536418479,0.040735841,0.241415873,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,6.752790264,0.736807182,-1.128654586,-0.264906510,-0.883947673,-0.070420158
